USA,China,Japan,India,Brazil,Canada,Mexico,South Korea,Germany,UK,Australia,Switzerland,Hong Kong,Singapore,Taiwan,Italy,Spain,Date
53.30501937866211,17.54861068725586,25.229658126831055,23.00547218322754,19.96265983581543,23.10065269470215,49.41111755371094,33.69292449951172,22.885040283203125,18.14847183227539,24.324663162231445,25.15705108642578,36.30022048950195,48.30104446411133,28.923234939575195,29.825702667236328,51.47270584106445,2019-08-29 00:00:00+00:00
53.40603256225586,17.74504852294922,25.274484634399414,23.05817413330078,19.610628128051758,23.006607055664062,49.56739807128906,33.9922981262207,22.859373092651367,18.276504516601562,24.507240295410156,25.298809051513672,37.095577239990234,48.76803207397461,29.425750732421875,30.0310115814209,51.63743591308594,2019-08-30 00:00:00+00:00
52.96519470214844,17.655014038085938,25.095170974731445,22.961549758911133,19.481840133666992,23.109203338623047,49.59497833251953,33.765499114990234,22.80804443359375,18.140466690063477,24.42999839782715,25.282129287719727,36.60406494140625,48.59405517578125,28.66480255126953,29.27510643005371,51.46355056762695,2019-09-03 00:00:00+00:00
53.598915100097656,17.851451873779297,25.38207244873047,23.31291389465332,20.357622146606445,23.50247573852539,49.87075424194336,34.21909713745117,23.056142807006836,18.500558853149414,24.81621551513672,25.7073917388916,37.40835952758789,49.683692932128906,29.569324493408203,29.471078872680664,52.369632720947266,2019-09-04 00:00:00+00:00
54.37956237792969,18.06426429748535,25.64208221435547,23.497377395629883,20.306102752685547,23.639266967773438,50.229278564453125,34.273521423339844,23.295686721801758,18.612585067749023,25.012832641601562,25.77409553527832,37.80155944824219,50.48031997680664,29.87082862854004,29.573734283447266,53.31231689453125,2019-09-05 00:00:00+00:00
54.480587005615234,18.195220947265625,25.66897964477539,23.59400177001953,20.494998931884766,23.605070114135742,50.40394592285156,34.53660583496094,23.31279754638672,18.67660140991211,25.118165969848633,25.83246612548828,38.159027099609375,50.7367057800293,30.24412727355957,29.863033294677734,53.33977127075195,2019-09-06 00:00:00+00:00
54.82040786743164,18.25251579284668,25.677942276000977,23.752117156982422,20.434894561767578,23.6734676361084,50.73488235473633,34.4277458190918,23.41546058654785,18.67660140991211,25.174341201782227,25.765758514404297,38.051788330078125,51.08465576171875,30.24412727355957,29.975019454956055,53.614356994628906,2019-09-09 00:00:00+00:00
55.105125427246094,18.25251579284668,25.78553581237793,23.857524871826172,20.512168884277344,23.64781379699707,50.881961822509766,34.21909713745117,23.655000686645508,18.820632934570312,25.181365966796875,25.9241886138916,37.97136306762695,51.496700286865234,30.157981872558594,29.91902732849121,53.403839111328125,2019-09-10 00:00:00+00:00
55.55514144897461,18.334365844726562,25.83932876586914,23.927797317504883,20.718233108520508,23.50247573852539,51.3324089050293,34.43681716918945,23.595117568969727,18.956668853759766,25.300739288330078,26.115970611572266,38.15008544921875,52.00946807861328,30.588708877563477,30.236326217651367,53.94383239746094,2019-09-11 00:00:00+00:00
55.656150817871094,18.408029556274414,25.848297119140625,24.07712745666504,20.666717529296875,23.912845611572266,51.67253494262695,34.57289505004883,23.80899429321289,19.02068519592285,25.5184268951416,26.13265037536621,38.24838638305664,52.59549331665039,30.86150550842285,30.198991775512695,54.346534729003906,2019-09-12 00:00:00+00:00
55.656150817871094,18.4653263092041,25.85725975036621,24.164966583251953,20.855613708496094,23.947046279907227,52.279258728027344,34.318885803222656,23.928768157958984,19.164722442626953,25.715045928955078,26.374462127685547,38.5611686706543,53.13572692871094,30.351806640625,30.534955978393555,54.74923324584961,2019-09-13 00:00:00+00:00
55.78474807739258,18.408029556274414,25.98278045654297,23.901445388793945,20.606618881225586,23.570871353149414,52.00347900390625,33.937870025634766,23.60367202758789,19.01268196105957,25.637802124023438,26.207693099975586,38.471805572509766,52.17428970336914,30.40205955505371,29.807037353515625,54.17263412475586,2019-09-16 00:00:00+00:00
55.74801254272461,18.52261734008789,26.117265701293945,23.998069763183594,20.486413955688477,23.545225143432617,52.1965217590332,34.06487274169922,23.62078285217285,18.99667739868164,25.68695831298828,26.34944725036621,39.15098190307617,52.22922897338867,30.768178939819336,29.825702667236328,54.04450225830078,2019-09-17 00:00:00+00:00
