Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2016-01-29 00:00:00+00:00,-0.012862688739330753,-0.02652962444708732,-0.025196291113753985,-0.025196291113753985,-0.02586295778042065,-0.008256435174983976,-0.03318388584022317,-0.036908953253682965,-0.022137890366960858,-0.008923101841650644,-0.008256435174983976,-0.02452962444708732,-0.02452962444708732,-0.02452962444708732,-0.02452962444708732,-0.02452962444708732,-0.02452962444708732,-0.025196291113753985,-0.025196291113753985,-0.025196291113753985,-0.02452962444708732,-0.02452962444708732,-0.02452962444708732,-0.02552962444708732
2016-02-29 00:00:00+00:00,-0.020147139905978675,-0.040862132578737824,-0.040862132578737824,-0.02464463200826224,-0.027551363180670193,-0.02821802984733686,0.022231288195857957,-0.009186160881403076,0.02156462152919129,-0.009852827548069744,-0.009852827548069744,0.008316284356759095,0.00703133968907251,0.00703133968907251,0.00703133968907251,0.00703133968907251,0.00703133968907251,0.00703133968907251,0.00703133968907251,-0.027551363180670193,-0.027551363180670193,-0.027551363180670193,-0.027551363180670193,0.00703133968907251
2016-03-31 00:00:00+00:00,0.056726949271413675,0.05739361593808034,0.056579301209630506,0.055912634542963836,0.05739361593808034,0.1059010890481964,0.10456775571486306,0.114834566015946,0.11416789934927933,0.114834566015946,0.114834566015946,0.11564888074439583,0.11564888074439583,0.11518282442774781,0.11518282442774781,0.11804752486560344,0.10523442238152973,0.11804752486560344,0.10523442238152973,0.1059010890481964,0.1059010890481964,0.1059010890481964,0.1059010890481964,0.10523442238152973
2016-04-29 00:00:00+00:00,0.03515066533596226,0.0426430021700385,0.03762478924467209,0.049020355832332024,0.057076916513836055,0.0408285492927894,0.05205870358846964,0.051392036921802976,0.03962704500231487,0.03962704500231487,0.05422251360627805,0.03896037833564821,0.07281317569317573,0.05475735123008592,0.08020236873295856,0.07281317569317573,0.0734798423598424,0.07281317569317573,0.0795357020662919,0.0734798423598424,0.0734798423598424,0.0734798423598424,0.0734798423598424,0.0734798423598424
2016-05-31 00:00:00+00:00,0.010412125008918714,0.004380725399649733,0.005609384141654164,-0.003109564948246914,-0.008481811702843307,-0.023585069576605444,-0.018879489488675717,-0.028309093248197192,-0.018879489488675717,-0.007069761173837174,-0.00773642784050384,-0.0053318421358539885,-0.005998508802520655,-0.0006262620479242639,0.010412125008918714,-0.04703515757722103,-0.04647316550188326,-0.04647316550188326,-0.06528838501797248,-0.06282453192296607,-0.06462171835130581,-0.06462171835130581,-0.06462171835130581,-0.06462171835130581
2016-06-30 00:00:00+00:00,0.07842967056003765,0.03718166711663207,0.018711490999614593,-0.023702229839256513,-0.02142681241667954,-0.045517537152339416,-0.045517537152339416,-0.048488986161190385,-0.05593901429841497,-0.05660568096508163,0.039610785182664254,-0.045978366627469014,0.037910276277258216,-0.04664503329413568,0.0037652499675954972,0.035399656743536845,0.04773922276225047,0.00509858330092883,0.03837110575238781,0.03837110575238781,0.03837110575238781,0.005765249967595497,0.005765249967595497,0.005765249967595497
2016-07-29 00:00:00+00:00,0.04748309951994119,0.04748309951994119,0.02152804659214406,0.04814976618660786,0.04814976618660786,0.04881643285327452,0.04881643285327452,0.04881643285327452,0.032660321154924114,0.04881643285327452,0.04814976618660786,0.03864329999714348,0.03797663333047681,0.03864329999714348,0.04881643285327452,0.04814976618660786,0.04814976618660786,0.04881643285327452,0.057260428166017015,0.057260428166017015,0.022194713258810728,0.057927094832683684,0.057927094832683684,0.057927094832683684
2016-08-31 00:00:00+00:00,-0.00548195325201724,0.025988683997858916,0.025567908105115663,0.024901241438448997,0.024901241438448997,0.024901241438448997,0.019863011422671367,0.024901241438448997,0.024901241438448997,0.024901241438448997,0.019863011422671367,0.019863011422671367,0.03989762528224161,0.03989762528224161,0.03923095861557494,0.02792093721704303,0.024901241438448997,0.02792093721704303,0.024901241438448997,0.024901241438448997,0.025567908105115663,0.024901241438448997,0.02924380156826552,0.02924380156826552
2016-09-30 00:00:00+00:00,0.028609361954406033,-0.006634762466884732,-0.007857364326021576,-0.02510661741187714,-0.018756791410949214,-0.02245444292213228,-0.0071906976593549094,-0.007857364326021576,-0.02510661741187714,-0.02510661741187714,-0.0071906976593549094,-0.0071906976593549094,-0.007857364326021576,-0.004159712814838512,-0.0004770787968489589,-0.0011437454635156255,-0.011432080447343672,-0.025773284078543807,-0.004159712814838512,-0.004159712814838512,-0.02510661741187714,-0.02510661741187714,-0.025773284078543807,-0.009394019957990348
2016-10-31 00:00:00+00:00,0.009123896990305804,-0.014086541841264417,-0.02027024917784544,0.03104636708434253,0.030379700417675865,0.006831971060123897,0.004940189653724779,0.030379700417675865,0.03104636708434253,0.03104636708434253,0.030379700417675865,0.030379700417675865,0.030379700417675865,0.030379700417675865,0.030379700417675865,0.030379700417675865,0.008495909869282467,0.03104636708434253,0.030379700417675865,0.030379700417675865,0.03104636708434253,0.03104636708434253,0.03104636708434253,0.030379700417675865
2016-11-30 00:00:00+00:00,-0.01876482219376274,-0.032040500426361265,-0.02587603515771249,-0.0015257675492531524,-0.016943963884444187,-0.04325347243788006,-0.0375434557444696,-0.04370792101311837,-0.016943963884444187,-0.016943963884444187,-0.033693513028711486,-0.033693513028711486,-0.044068359337158726,-0.044068359337158726,-0.044068359337158726,-0.028195714426729374,-0.044068359337158726,-0.03866398471409597,-0.028195714426729374,-0.05937711397050416,-0.05937711397050416,-0.028195714426729374,-0.0703778678905946,-0.0703778678905946
2016-12-30 00:00:00+00:00,0.054768109817014,0.009019737024495544,0.022546450210838564,0.0218797835441719,0.0218797835441719,0.04661662301180954,0.06848461530503283,0.022546450210838564,0.05884200712598985,0.05884200712598985,0.05817534045932319,0.06915128197169951,0.06915128197169951,0.06915128197169951,0.06915128197169951,0.06915128197169951,0.06915128197169951,0.06915128197169951,0.06915128197169951,0.06915128197169951,0.06915128197169951,0.03218905838988155,0.06981794863836617,0.06981794863836617
2017-01-31 00:00:00+00:00,0.06713570066907351,0.046755938830786395,0.05834575515786137,0.046755938830786395,0.05320572544466421,0.05253905877799755,0.05253905877799755,0.05320572544466421,0.05253905877799755,0.04858179578790126,0.03912518361002244,0.01584059489257972,0.006628275387037993,0.006628275387037993,0.01584059489257972,0.006628275387037993,0.006628275387037993,0.04332673927245581,0.03744163738274812,0.054916555599530785,0.033870127094577,0.03453679376124367,0.033870127094577,0.04332673927245581
2017-02-28 00:00:00+00:00,0.011220828656774985,0.021423215100058256,0.028103566187001938,0.028770232853668604,0.028103566187001938,0.028103566187001938,0.028189898473292747,0.02315485167994306,0.005617704807134787,0.02752323180662608,0.014540604644681654,0.019427783823763606,0.01876111715709694,0.00695103814046812,0.006284371473801453,0.00695103814046812,0.00695103814046812,0.006284371473801453,0.006284371473801453,0.005617704807134787,0.008914354626665602,0.006284371473801453,0.01994210226843836,0.019275435601771695
2017-03-31 00:00:00+00:00,0.032419298964295594,0.05236075135936143,0.0014082004282626934,0.062262862056342634,0.04733510218677679,0.04733510218677679,0.04666843552011012,0.04866499817013081,0.08178600230211004,0.0804526689687767,0.056672779960167396,0.05782958599165621,0.06619157576587753,0.05782958599165621,0.08178600230211004,0.08178600230211004,0.08178600230211004,0.08178600230211004,0.08178600230211004,0.08178600230211004,0.08111933563544338,0.05815930150693778,0.08111933563544338,0.08111933563544338
2017-04-28 00:00:00+00:00,-0.0038823160703416156,-0.013582160792269442,0.005787591044386641,-0.0003287556599100461,-0.00027668121029685304,0.014252500976219551,0.010331308998534553,0.009664642331867887,0.0028917364637125846,0.02041090345488561,0.02041090345488561,0.007896049209188478,0.02041090345488561,0.021077570121552276,0.03191900839706589,0.020118635114973804,0.020118635114973804,0.020118635114973804,0.044426493388819426,0.044426493388819426,0.032626120106727344,0.03721397875107901,0.036547312084412344,0.032626120106727344
2017-05-31 00:00:00+00:00,-0.04004676273858746,-0.013348169198348542,-0.014014835865015209,-0.014014835865015209,0.016613127004849366,-0.00375153191034431,0.0159464603381827,0.000152205718105481,0.000152205718105481,0.0035367618597283625,0.010580574593960853,0.010580574593960853,0.019857082939697606,0.027697522897506523,0.015139193464741388,0.02831916864853227,0.02831916864853227,0.02831916864853227,0.016557466439343565,0.026985835315198936,0.027652501981865602,0.020608689247633115,0.0284029596423806,0.03913066913354187
2017-06-30 00:00:00+00:00,0.021062023524799172,0.013612395614756061,0.013612395614756061,0.013612395614756061,0.012945728948089394,0.012945728948089394,0.017489477757381116,0.012945728948089394,0.033514517010307346,0.01844292077243174,0.033514517010307346,0.033514517010307346,0.03284785034364068,0.025146085753587677,0.008615802374450993,0.008992975175719285,0.008969465814756144,0.00859229301348785,0.007925626346821184,0.008969465814756144,0.012623528530555449,0.007925626346821184,0.01567263079591208,0.018199312093635383
