USA,China,Japan,India,Brazil,Canada,Mexico,South Korea,Germany,UK,Australia,Switzerland,Hong Kong,Singapore,Taiwan,Italy,Spain,Date
32.926719665527344,14.931175231933594,22.965526580810547,24.11850929260254,14.779784202575684,22.9372501373291,40.81765365600586,26.00005531311035,28.0974063873291,16.57392120361328,17.332494735717773,26.978473663330078,51.97907257080078,50.51228713989258,26.224613189697266,21.595169067382812,37.76759719848633,2014-01-17 00:00:00+00:00
32.943359375,15.03193187713623,23.093421936035156,24.256813049316406,14.67221736907959,23.137826919555664,40.88541030883789,26.142179489135742,28.013181686401367,16.456464767456055,17.2833251953125,27.224088668823242,51.660037994384766,50.59593963623047,25.945032119750977,21.568727493286133,37.72632598876953,2014-01-21 00:00:00+00:00
33.0098762512207,15.044528007507324,22.941547393798828,24.18766212463379,14.63636302947998,23.051864624023438,40.98704147338867,26.102699279785156,27.746450424194336,16.547819137573242,17.418540954589844,27.353349685668945,51.875389099121094,50.86359786987305,26.249454498291016,21.833160400390625,38.46088790893555,2014-01-22 00:00:00+00:00
32.685611724853516,14.748550415039062,22.86161231994629,24.233760833740234,14.256290435791016,23.080516815185547,40.17405700683594,26.244823455810547,27.90789794921875,16.28681755065918,17.160400390625,27.21115493774414,50.950191497802734,49.64240264892578,25.590900421142578,21.524654388427734,37.12382888793945,2014-01-23 00:00:00+00:00
32.1451301574707,14.42737865447998,22.501895904541016,23.450042724609375,13.955099105834961,22.364177703857422,39.5643424987793,25.65265655517578,26.693588256835938,15.98665714263916,17.02518081665039,26.3192081451416,49.9372444152832,48.212100982666016,24.832921981811523,20.828317642211914,36.05089569091797,2014-01-24 00:00:00+00:00
32.02873229980469,14.490354537963867,22.174161911010742,23.373212814331055,13.904903411865234,22.321195602416992,39.05623245239258,25.328935623168945,26.47599983215332,15.98665714263916,16.742450714111328,26.12529945373535,50.136634826660156,48.630313873291016,24.845352172851562,20.537446975708008,35.93534469604492,2014-01-27 00:00:00+00:00
32.020416259765625,14.597410202026367,22.30205535888672,23.665185928344727,13.947930335998535,22.76532745361328,39.39496612548828,25.621070861816406,27.0164737701416,16.28681755065918,16.86537742614746,26.306276321411133,50.37591552734375,49.115455627441406,24.88262176513672,20.713735580444336,36.298500061035156,2014-01-28 00:00:00+00:00
31.77096939086914,14.446274757385254,22.174161911010742,23.242591857910156,13.696938514709473,22.421480178833008,39.3610954284668,25.37630844116211,26.714649200439453,15.869203567504883,16.570354461669922,25.970176696777344,49.94521713256836,48.94816589355469,24.360742568969727,20.317087173461914,36.174686431884766,2014-01-29 00:00:00+00:00
32.09523391723633,14.666685104370117,22.342031478881836,23.350154876708984,13.75430679321289,22.5074462890625,39.4288444519043,25.510534286499023,27.072620391845703,16.064958572387695,16.60723304748535,26.03480339050293,50.336036682128906,49.291107177734375,24.62789535522461,20.748991012573242,36.257225036621094,2014-01-30 00:00:00+00:00
31.945575714111328,14.509245872497559,22.32604217529297,22.919879913330078,13.711278915405273,22.263893127441406,38.378761291503906,25.265769958496094,26.58831024169922,15.947504997253418,16.68099021911621,25.737485885620117,50.16057205200195,49.38311004638672,24.37938117980957,20.599151611328125,36.24071502685547,2014-01-31 00:00:00+00:00
31.13072395324707,14.288836479187012,22.038270950317383,22.54339599609375,13.474634170532227,21.547550201416016,37.59967041015625,24.934152603149414,25.893415451049805,15.621244430541992,16.324504852294922,25.168703079223633,48.294212341308594,48.06990051269531,23.627620697021484,20.105545043945312,35.299835205078125,2014-02-03 00:00:00+00:00
31.421749114990234,14.635193824768066,22.102222442626953,22.68169593811035,13.67542552947998,21.934371948242188,37.633548736572266,25.1236515045166,26.33561897277832,15.856152534484863,16.533479690551758,25.427242279052734,49.25131607055664,48.43793869018555,24.32967758178711,20.66084861755371,35.77027893066406,2014-02-04 00:00:00+00:00
31.39680290222168,14.52184009552002,22.19015121459961,22.697065353393555,13.460291862487793,22.048986434936523,37.701297760009766,25.20260238647461,26.405813217163086,15.816998481750488,16.447431564331055,25.504798889160156,49.2353630065918,48.538307189941406,24.279979705810547,20.46693229675293,35.36585998535156,2014-02-05 00:00:00+00:00
31.654544830322266,14.887094497680664,22.493906021118164,23.127338409423828,13.704111099243164,22.722347259521484,38.14165496826172,25.692129135131836,27.10771369934082,16.02580451965332,16.668697357177734,25.892614364624023,49.721885681152344,49.282737731933594,25.075218200683594,20.881208419799805,35.894081115722656,2014-02-06 00:00:00+00:00
32.17008590698242,14.994145393371582,22.661771774291992,23.39626121520996,13.75430679321289,23.023210525512695,38.751380920410156,26.110593795776367,27.6201171875,16.169361114501953,16.791622161865234,26.138227462768555,50.01700210571289,49.53367233276367,25.249183654785156,20.907649993896484,36.12517166137695,2014-02-07 00:00:00+00:00
32.25321960449219,14.987849235534668,22.661771774291992,23.304059982299805,13.625225067138672,22.85129165649414,38.58200454711914,26.071117401123047,27.262136459350586,16.03885841369629,16.656404495239258,26.073589324951172,49.53046798706055,49.31619644165039,24.845352172851562,20.5462646484375,35.88581848144531,2014-02-10 00:00:00+00:00
32.5858154296875,15.340505599975586,22.869606018066406,23.79579734802246,13.962271690368652,23.166479110717773,39.123985290527344,26.23692512512207,27.64818572998047,16.28681755065918,16.951425552368164,26.48725128173828,50.38389205932617,50.085716247558594,25.317523956298828,20.907649993896484,36.97528076171875,2014-02-11 00:00:00+00:00
32.5858154296875,15.447562217712402,22.965526580810547,23.8188533782959,14.127208709716797,23.29542350769043,39.05623245239258,26.221132278442383,27.472707748413086,16.208513259887695,17.062055587768555,26.69407844543457,50.23234939575195,50.22791290283203,24.863990783691406,20.872390747070312,36.93400573730469,2014-02-12 00:00:00+00:00
32.793701171875,15.409774780273438,23.133394241333008,24.179975509643555,14.141548156738281,23.510324478149414,38.71750259399414,26.379043579101562,27.69732093811035,16.28681755065918,17.01288604736328,26.784570693969727,50.056880950927734,50.027164459228516,25.17463493347168,20.70492172241211,37.18986892700195,2014-02-13 00:00:00+00:00
32.88515853881836,15.661672592163086,23.229312896728516,24.256813049316406,14.184581756591797,23.825515747070312,38.54813003540039,26.505373001098633,27.78154945373535,16.443418502807617,17.234155654907227,26.913837432861328,50.63114547729492,50.796688079833984,25.249183654785156,20.951723098754883,37.48698425292969,2014-02-14 00:00:00+00:00
33.0098762512207,15.73094367980957,23.309249877929688,24.364381790161133,14.191750526428223,23.89714813232422,39.39496612548828,26.57643699645996,27.683279037475586,16.53476905822754,17.148103713989258,27.3145751953125,50.24829864501953,50.29482650756836,24.559551239013672,20.881208419799805,37.429203033447266,2014-02-18 00:00:00+00:00
32.90177917480469,15.661672592163086,23.133394241333008,24.149246215820312,14.184581756591797,23.65359115600586,38.920745849609375,26.45009994506836,27.451656341552734,16.521717071533203,17.086641311645508,27.23701286315918,49.30714797973633,49.801326751708984,24.714879989624023,20.766620635986328,37.536502838134766,2014-02-19 00:00:00+00:00
33.04314041137695,15.825407028198242,23.229312896728516,24.19534683227539,14.184581756591797,23.86849594116211,38.68362808227539,26.41851806640625,27.64818572998047,16.61307144165039,17.098934173583984,27.4438419342041,49.05988311767578,49.76786804199219,24.98824691772461,21.057493209838867,37.363182067871094,2014-02-20 00:00:00+00:00
32.98493194580078,15.749836921691895,23.17336082458496,24.264495849609375,14.24194622039795,23.76820945739746,38.988494873046875,26.536958694458008,27.599050521850586,16.586963653564453,17.197277069091797,27.4438419342041,49.29916763305664,50.085716247558594,25.323741912841797,21.154451370239258,37.437461853027344,2014-02-21 00:00:00+00:00
33.1595458984375,15.93875789642334,23.293258666992188,24.387432098388672,14.17740535736084,23.782533645629883,39.4288444519043,26.734342575073242,27.957027435302734,16.743576049804688,17.148103713989258,27.61189079284668,49.30714797973633,50.37847137451172,25.317523956298828,21.30430030822754,37.033050537109375,2014-02-24 00:00:00+00:00
33.10966491699219,15.80021858215332,23.269283294677734,24.33365249633789,14.170238494873047,23.796859741210938,39.29336166381836,26.797504425048828,28.146541595458984,16.57392120361328,16.976009368896484,27.353349685668945,48.60525894165039,50.336647033691406,25.100082397460938,21.128005981445312,36.39753341674805,2014-02-25 00:00:00+00:00
33.10966491699219,15.762432098388672,23.165363311767578,24.16461181640625,14.213263511657715,23.538976669311523,39.123985290527344,26.686969757080078,27.971065521240234,16.482568740844727,17.13581085205078,27.275794982910156,47.711952209472656,50.76322937011719,25.081436157226562,21.242597579956055,36.562599182128906,2014-02-26 00:00:00+00:00
33.30089569091797,15.768733978271484,23.197341918945312,24.149246215820312,14.435569763183594,23.65359115600586,39.123985290527344,26.87646484375,28.041259765625,16.639171600341797,17.29561424255371,27.469697952270508,48.294212341308594,51.340370178222656,25.864261627197266,21.515838623046875,37.51174545288086,2014-02-27 00:00:00+00:00
33.450557708740234,15.712054252624512,23.325241088867188,24.364381790161133,14.471426010131836,23.782533645629883,39.32722473144531,27.018587112426758,27.85875129699707,16.53476905822754,17.2833251953125,27.482624053955078,48.11075210571289,51.08943557739258,25.472848892211914,21.383623123168945,37.363182067871094,2014-02-28 00:00:00+00:00
33.101341247558594,15.592398643493652,23.269283294677734,23.52687644958496,14.349516868591309,22.99456024169922,38.412635803222656,26.40273094177246,27.262136459350586,16.365114212036133,17.086641311645508,26.978473663330078,47.456729888916016,50.67121505737305,24.820497512817383,21.057493209838867,36.983524322509766,2014-03-03 00:00:00+00:00
33.65011978149414,15.819107055664062,23.365203857421875,24.057043075561523,14.521625518798828,23.76820945739746,39.39496612548828,26.829090118408203,27.950010299682617,16.547819137573242,17.172691345214844,27.379201889038086,48.24635314941406,51.08943557739258,25.205692291259766,21.6127986907959,37.40446090698242,2014-03-04 00:00:00+00:00
33.616851806640625,15.875786781311035,23.493101119995117,24.00325584411621,14.492938995361328,24.11204719543457,38.954612731933594,26.86067008972168,28.18865966796875,16.404266357421875,17.234155654907227,27.327495574951172,48.30217742919922,50.95560836791992,25.367229461669922,21.81553077697754,37.04130554199219,2014-03-05 00:00:00+00:00
33.700016021728516,16.071006774902344,23.573040008544922,24.18766212463379,14.571819305419922,24.498876571655273,39.699825286865234,27.21596908569336,28.715087890625,16.652225494384766,17.578346252441406,27.36627769470215,48.892398834228516,51.54111099243164,25.646814346313477,22.300317764282227,37.44571304321289,2014-03-06 00:00:00+00:00
33.666751861572266,16.05211067199707,23.405174255371094,23.911056518554688,14.3710298538208,24.484554290771484,39.4288444519043,27.129119873046875,28.420289993286133,16.586963653564453,17.49229621887207,27.172378540039062,48.65311813354492,51.25672149658203,25.05038070678711,22.18572998046875,36.97528076171875,2014-03-07 00:00:00+00:00
33.69169998168945,15.850595474243164,23.39718246459961,23.642135620117188,14.284976959228516,24.513202667236328,39.25947952270508,27.065956115722656,28.4764404296875,16.53476905822754,17.443124771118164,26.84920310974121,48.294212341308594,50.629398345947266,24.621688842773438,22.397279739379883,36.45530319213867,2014-03-10 00:00:00+00:00
33.525394439697266,15.693156242370605,23.34122085571289,23.596027374267578,14.227607727050781,24.412912368774414,38.852996826171875,26.94752311706543,28.223751068115234,16.430368423461914,17.307910919189453,26.719932556152344,47.97517013549805,50.31155014038086,24.466367721557617,22.16810417175293,35.984859466552734,2014-03-11 00:00:00+00:00
33.53370666503906,15.693156242370605,23.453136444091797,23.44236183166504,14.170238494873047,24.484554290771484,38.48038101196289,26.939626693725586,28.1956787109375,16.469518661499023,17.504589080810547,26.564817428588867,48.134681701660156,49.99370574951172,24.652746200561523,22.344390869140625,35.8610725402832,2014-03-12 00:00:00+00:00
33.084716796875,15.686864852905273,23.405174255371094,22.766216278076172,13.89772891998291,23.86849594116211,37.8367919921875,26.45800018310547,27.472707748413086,16.143260955810547,17.344783782958984,26.138227462768555,47.169593811035156,49.148902893066406,24.3669490814209,21.93011474609375,35.060482025146484,2014-03-13 00:00:00+00:00
33.101341247558594,15.56091594696045,23.28527069091797,23.012086868286133,13.826021194458008,23.940126419067383,37.39643478393555,26.284299850463867,27.360410690307617,16.260711669921875,17.381664276123047,26.164072036743164,47.35304260253906,49.0401725769043,24.29861068725586,22.06233024597168,35.01095962524414,2014-03-14 00:00:00+00:00
33.38405227661133,15.781326293945312,23.381195068359375,23.419309616088867,13.955099105834961,24.61349105834961,37.80291748046875,26.544851303100586,27.830686569213867,16.430368423461914,17.529172897338867,26.357975006103516,47.727901458740234,49.884979248046875,24.484996795654297,22.617637634277344,35.09349822998047,2014-03-17 00:00:00+00:00
33.63349151611328,15.894679069519043,23.445144653320312,23.63445281982422,14.041152954101562,24.799739837646484,37.769046783447266,26.805408477783203,28.146541595458984,16.378164291381836,17.529172897338867,26.474323272705078,48.62120819091797,50.10244369506836,25.081436157226562,22.485422134399414,35.65473556518555,2014-03-18 00:00:00+00:00
33.42561340332031,15.642779350280762,23.17336082458496,23.373212814331055,13.9192476272583,24.36993408203125,37.56580352783203,26.41851806640625,27.64116859436035,16.143260955810547,17.184982299804688,26.164072036743164,48.24635314941406,49.199092864990234,25.18084144592285,21.983001708984375,35.15951919555664,2014-03-19 00:00:00+00:00
33.558658599853516,15.61129379272461,23.205337524414062,23.40394401550293,13.747136116027832,24.527530670166016,37.023826599121094,26.45800018310547,27.816648483276367,16.02580451965332,17.074352264404297,26.112375259399414,49.10774612426758,48.83942794799805,25.771060943603516,22.291501998901367,35.00270462036133,2014-03-20 00:00:00+00:00
33.50876998901367,15.655374526977539,23.253292083740234,23.42699432373047,13.883392333984375,24.21234130859375,36.854461669921875,26.45009994506836,27.45867156982422,16.221561431884766,17.086641311645508,26.073589324951172,50.03295135498047,49.08199691772461,25.889110565185547,22.203357696533203,35.79503631591797,2014-03-21 00:00:00+00:00
33.31752395629883,15.762432098388672,23.205337524414062,23.342472076416016,13.86904525756836,24.35561180114746,36.98995590209961,26.41851806640625,27.58501434326172,16.391218185424805,17.148103713989258,26.03480339050293,49.86546325683594,49.424930572509766,26.19354248046875,22.705778121948242,36.06740188598633,2014-03-24 00:00:00+00:00
33.47274398803711,15.957650184631348,23.317241668701172,23.680553436279297,14.026813507080078,24.584835052490234,37.15930938720703,26.710655212402344,27.72538948059082,16.547819137573242,17.430835723876953,26.435544967651367,49.96913528442383,49.66749572753906,26.516618728637695,22.926137924194336,36.323246002197266,2014-03-25 00:00:00+00:00
33.23907470703125,16.033218383789062,23.28527069091797,23.74201202392578,13.976616859436035,24.599159240722656,37.4303092956543,26.686969757080078,27.879817962646484,16.665271759033203,17.430835723876953,26.306276321411133,49.721885681152344,50.32828140258789,26.41720962524414,22.837995529174805,36.23247146606445,2014-03-26 00:00:00+00:00
33.17231750488281,16.096195220947266,23.365203857421875,23.72665023803711,13.99095630645752,24.728103637695312,37.9722785949707,26.686969757080078,28.020200729370117,16.834924697875977,17.59063720703125,26.409692764282227,50.2004508972168,50.9807014465332,27.641149520874023,22.94376564025879,36.41404342651367,2014-03-27 00:00:00+00:00
33.33920669555664,16.17176628112793,23.469120025634766,24.049354553222656,14.163064956665039,25.11493492126465,38.378761291503906,26.781715393066406,28.38518714904785,16.991533279418945,17.59063720703125,26.526029586791992,50.32008361816406,51.13125991821289,27.877239227294922,23.24345588684082,37.08256149291992,2014-03-28 00:00:00+00:00
33.62295913696289,16.291418075561523,23.62099838256836,24.0877742767334,14.184581756591797,25.372817993164062,38.378761291503906,27.11333465576172,28.637882232666016,17.043731689453125,17.68897819519043,26.616519927978516,51.006011962890625,51.449100494384766,27.98285675048828,23.29633903503418,37.13209533691406,2014-03-31 00:00:00+00:00
33.83158874511719,16.310304641723633,23.740901947021484,24.264495849609375,14.521625518798828,25.73097801208496,38.48038101196289,27.247554779052734,29.087108612060547,17.14813232421875,17.910242080688477,26.707002639770508,51.006011962890625,52.101524353027344,28.051206588745117,23.61365509033203,37.429203033447266,2014-04-01 00:00:00+00:00
33.94841766357422,16.32920265197754,23.852815628051758,24.2414493560791,14.686558723449707,25.358488082885742,38.819122314453125,27.231767654418945,28.995851516723633,17.09593391418457,17.947120666503906,26.771638870239258,51.30909729003906,52.109886169433594,28.728403091430664,23.657733917236328,37.52825164794922,2014-04-02 00:00:00+00:00
33.806541442871094,16.253631591796875,23.72491455078125,24.149246215820312,14.700901985168457,25.616361618041992,38.615882873535156,27.137014389038086,29.297672271728516,17.174232482910156,17.910242080688477,26.69407844543457,50.774715423583984,52.143341064453125,28.380481719970703,23.29633903503418,37.44571304321289,2014-04-03 00:00:00+00:00
33.52280807495117,16.30400848388672,23.852815628051758,24.080093383789062,14.67221736907959,25.51607894897461,38.446510314941406,26.955419540405273,29.136234283447266,17.16118812561035,17.87336540222168,26.603595733642578,51.348968505859375,52.12662124633789,28.672489166259766,23.261083602905273,37.13209533691406,2014-04-04 00:00:00+00:00
33.105552673339844,16.310304641723633,23.628992080688477,23.83422088623047,14.571819305419922,25.616361618041992,38.07390213012695,26.939626693725586,29.2625789642334,17.09593391418457,17.836490631103516,26.435544967651367,51.253265380859375,52.05133819580078,29.442882537841797,23.287521362304688,37.24763870239258,2014-04-07 00:00:00+00:00
33.2056999206543,16.599990844726562,23.92475700378418,23.864952087402344,14.65787410736084,25.401464462280273,37.26094055175781,27.10543441772461,29.094125747680664,17.3569393157959,18.03316879272461,26.655302047729492,51.6361083984375,52.91286087036133,29.380752563476562,23.49025535583496,37.701576232910156,2014-04-08 00:00:00+00:00
33.63130187988281,16.877071380615234,24.140583038330078,24.15692710876465,14.815637588500977,25.702329635620117,37.80291748046875,27.33440399169922,29.4029598236084,17.43524169921875,18.21755599975586,27.01725196838379,51.71587371826172,53.63219451904297,29.293779373168945,23.869274139404297,38.21327590942383,2014-04-09 00:00:00+00:00
32.92195510864258,16.625179290771484,23.780874252319336,23.703603744506836,14.980575561523438,24.914350509643555,36.71895980834961,27.10543441772461,28.616825103759766,17.343891143798828,18.070045471191406,26.668224334716797,50.798641204833984,53.029964447021484,29.150875091552734,23.287521362304688,38.295814514160156,2014-04-10 00:00:00+00:00
32.63821792602539,16.555908203125,23.581035614013672,23.503829956054688,15.080977439880371,24.914350509643555,36.58346939086914,26.829090118408203,28.364133834838867,17.343891143798828,18.05775260925293,26.435544967651367,50.84648895263672,53.09687805175781,29.442882537841797,23.499065399169922,37.874900817871094,2014-04-11 00:00:00+00:00
32.8552131652832,16.52442169189453,23.700937271118164,23.549928665161133,15.217229843139648,25.11493492126465,37.09156799316406,26.994897842407227,28.46942138671875,17.383037567138672,18.05775260925293,26.603595733642578,51.18148422241211,53.147064208984375,29.355907440185547,23.569583892822266,37.866641998291016,2014-04-14 00:00:00+00:00
33.00541305541992,16.41106605529785,23.708932876586914,23.23491096496582,14.930378913879395,24.742431640625,37.057682037353516,26.994897842407227,28.497499465942383,17.565750122070312,18.15609359741211,26.551881790161133,50.72686004638672,52.67030334472656,28.54201889038086,23.261083602905273,36.925758361816406,2014-04-15 00:00:00+00:00
33.347572326660156,16.606287002563477,23.844820022583008,23.596027374267578,15.002094268798828,25.458776473999023,37.769046783447266,27.089645385742188,28.918638229370117,17.630996704101562,18.21755599975586,26.84920310974121,51.48457336425781,53.45655059814453,28.958280563354492,23.21701431274414,37.37968063354492,2014-04-16 00:00:00+00:00
33.506134033203125,16.656661987304688,23.932748794555664,23.83422088623047,15.045122146606445,25.501750946044922,37.870662689208984,27.22386932373047,28.911624908447266,17.683197021484375,18.32819366455078,27.01725196838379,51.72384262084961,53.27252960205078,29.51123046875,23.534332275390625,37.495243072509766,2014-04-17 00:00:00+00:00
33.56454086303711,16.650367736816406,23.92475700378418,23.88800621032715,14.99492073059082,25.6020450592041,37.870662689208984,27.287031173706055,28.960750579833984,17.604896545410156,18.180681228637695,27.14652442932129,51.125648498535156,53.39799499511719,29.380752563476562,23.402114868164062,37.255889892578125,2014-04-21 00:00:00+00:00
33.79821014404297,16.814104080200195,23.99669647216797,24.19534683227539,14.916038513183594,25.83127212524414,37.59967041015625,27.40546417236328,29.22748374938965,17.67015266418457,18.242143630981445,27.224088668823242,50.854469299316406,53.4063606262207,29.293779373168945,23.313968658447266,37.0495491027832,2014-04-22 00:00:00+00:00
33.67302703857422,16.74483299255371,23.964723587036133,24.110828399658203,14.837157249450684,25.616361618041992,37.701297760009766,27.40546417236328,29.276613235473633,17.487443923950195,18.082340240478516,27.198232650756836,50.52745819091797,52.9881477355957,29.250288009643555,23.199384689331055,36.69465255737305,2014-04-23 00:00:00+00:00
33.689720153808594,16.713342666625977,23.980710983276367,24.02630615234375,14.794127464294434,25.673677444458008,37.56580352783203,27.342304229736328,29.25555992126465,17.630996704101562,18.15609359741211,27.28871726989746,50.70293045043945,53.08015060424805,29.492597579956055,23.322782516479492,36.6864013671875,2014-04-24 00:00:00+00:00
33.43937301635742,16.669260025024414,23.9487361907959,23.765066146850586,14.60767936706543,25.38714027404785,37.32868576049805,27.26334571838379,29.00287628173828,17.44829559326172,17.71356201171875,27.249937057495117,50.31211471557617,52.17680358886719,29.02041244506836,23.21701431274414,36.36452102661133,2014-04-25 00:00:00+00:00
33.5728759765625,16.795207977294922,23.980710983276367,23.93410301208496,14.629190444946289,25.43012046813965,37.531925201416016,27.342304229736328,28.988828659057617,17.539640426635742,18.04546356201172,27.275794982910156,50.18449401855469,52.56991958618164,29.188161849975586,23.261083602905273,35.984859466552734,2014-04-28 00:00:00+00:00
33.69806671142578,16.67555809020996,24.28446388244629,24.149246215820312,14.815637588500977,25.788293838500977,37.633548736572266,27.40546417236328,29.26959991455078,17.552690505981445,18.143802642822266,27.63775062561035,51.10172653198242,52.78740310668945,29.355907440185547,23.322782516479492,36.44705581665039,2014-04-29 00:00:00+00:00
33.748146057128906,16.656661987304688,24.412363052368164,24.34133529663086,14.543137550354004,25.845596313476562,37.531925201416016,27.658124923706055,29.45911407470703,17.761503219604492,17.996292114257812,27.818723678588867,50.950191497802734,52.319000244140625,29.22543716430664,23.252269744873047,36.18294906616211,2014-04-30 00:00:00+00:00
33.781524658203125,16.505523681640625,24.372394561767578,24.372068405151367,14.59333324432373,25.81694793701172,38.00615310668945,27.6897029876709,29.522275924682617,17.8006534576416,18.008583068847656,27.89628028869629,51.38885498046875,52.57829284667969,29.113601684570312,23.27871322631836,36.24071502685547,2014-05-01 00:00:00+00:00
33.781524658203125,16.543312072753906,24.484304428100586,24.172298431396484,14.708073616027832,25.73097801208496,37.93840408325195,27.6186466217041,29.452096939086914,17.73539924621582,18.15609359741211,27.92214012145996,51.50052261352539,52.43609619140625,30.120094299316406,23.384483337402344,36.41404342651367,2014-05-02 00:00:00+00:00
33.84828567504883,16.56850242614746,24.420351028442383,24.141559600830078,14.528793334960938,25.587717056274414,37.8367919921875,27.57916831970215,29.46613121032715,17.761503219604492,18.11921501159668,27.947994232177734,51.50052261352539,52.327362060546875,29.89642333984375,23.252269744873047,36.08391189575195,2014-05-05 00:00:00+00:00
33.56454086303711,16.64406967163086,24.436342239379883,23.987892150878906,14.507282257080078,25.501750946044922,37.73517608642578,27.56337547302246,29.57141876220703,17.761503219604492,18.13150978088379,27.98676872253418,52.09871292114258,52.486289978027344,30.250560760498047,23.313968658447266,36.09215545654297,2014-05-06 00:00:00+00:00
33.68138885498047,16.63147735595703,24.47631072998047,24.210710525512695,14.442740440368652,25.25819969177246,37.56580352783203,27.642333984375,29.53632164001465,17.761503219604492,18.21755599975586,28.025554656982422,52.69690704345703,52.21025848388672,30.561199188232422,23.128873825073242,35.97660827636719,2014-05-07 00:00:00+00:00
33.66468811035156,16.73853302001953,24.460325241088867,24.133874893188477,14.24911880493164,25.38714027404785,37.4303092956543,27.50811004638672,29.690744400024414,17.761503219604492,18.27901840209961,28.14189338684082,52.53739929199219,52.486289978027344,30.2878360748291,23.049537658691406,35.77853012084961,2014-05-08 00:00:00+00:00
33.73979187011719,16.713342666625977,24.292457580566406,24.072410583496094,14.385371208190918,24.971660614013672,37.73517608642578,27.547584533691406,29.39594268798828,17.8006534576416,18.082340240478516,28.012624740600586,52.53739929199219,52.38591384887695,30.15736961364746,23.842830657958984,35.72900390625,2014-05-09 00:00:00+00:00
34.040218353271484,16.763721466064453,24.492298126220703,24.37975311279297,14.722418785095215,25.043292999267578,37.769046783447266,27.713390350341797,29.6135311126709,17.83980369567871,18.13150978088379,28.219463348388672,53.07975769042969,53.09687805175781,30.604700088500977,24.68900489807129,36.52959060668945,2014-05-12 00:00:00+00:00
